orderid,productid,userid,rating
222,202214788,10222,3.6
222,202218755,10222,2.5
222,202216429,10222,2.6
222,202226105,10222,2.8
223,202214353,10223,3.6
223,202220905,10223,4.2
223,202228054,10223,0
223,202214975,10223,4.1
223,202213465,10223,2.2
224,202221398,10224,4
224,202214760,10224,2.8
224,202213926,10224,3.4
224,202220569,10224,0
224,202212669,10224,3.8
225,202213816,10225,4.3
225,202212355,10225,3.1
225,202228439,10225,3.9
225,202222006,10225,2.6
225,202220420,10225,3.3
226,202222216,10226,4.5
226,202218715,10226,4.3
226,202227036,10226,5
226,202215748,10226,2.5
226,202215333,10226,2.2
227,202223382,10227,4.7
227,202213272,10227,3.1
227,202220636,10227,2.8
227,202227777,10227,4.3
227,202219565,10227,2.8
228,202227625,10228,2.5
228,202220471,10228,3.7
228,202227636,10228,4.6
228,202223685,10228,5
228,202223891,10228,2.3
229,202228797,10229,4.1
229,202227764,10229,3.8
229,202222585,10229,2.2
229,202220822,10229,4.7
229,202228643,10229,0
230,202218597,10230,4.7
230,202214266,10230,3.9
230,202223015,10230,2.8
230,202227277,10230,3.9
230,202225903,10230,3.5
231,202220114,10231,2.2
231,202215358,10231,4.5
231,202219864,10231,2.4
231,202212866,10231,4.1
231,202216475,10231,4.2
232,202220589,10232,4.7
232,202214951,10232,0
232,202217455,10232,4
232,202217582,10232,4.2
232,202225385,10232,4.3
233,202229059,10233,2.3
233,202226116,10233,0
233,202227439,10233,3.3
233,202222912,10233,2.7
233,202213321,10233,4.2
234,202229011,10234,2.2
234,202214106,10234,2.6
234,202226195,10234,4
234,202222451,10234,4.5
234,202220835,10234,4.8
235,202224843,10235,4.7
235,202223153,10235,2.9
235,202214861,10235,4.4
236,202228170,10236,3.9
237,202214393,10237,2.4
237,202214398,10237,3.7
237,202214396,10237,3.1
238,202225965,10238,2.9
238,202225973,10238,4.5
238,202225969,10238,3.3
238,202225957,10238,3.1
239,202225973,10239,4
239,202225964,10239,2.4
239,202225972,10239,0
239,202225975,10239,4
239,202225964,10239,2.8
240,202225957,10240,2.3
240,202214399,10240,3.6
240,202214399,10240,4.4
240,202214392,10240,3
240,202214393,10240,4.2
241,202214396,10241,2.8
241,202214393,10241,4.4
241,202214398,10241,4.4
241,202214396,10241,2.9
241,202214397,10241,3.2
242,202214400,10242,4
242,202225965,10242,3.3
242,202225973,10242,4.4
242,202225969,10242,3.8
242,202225957,10242,4.3
243,202225973,10243,2.2
243,202225964,10243,5
243,202225972,10243,3
243,202225975,10243,3.3
243,202225964,10243,3.5
244,202225957,10244,4.5
244,202214400,10244,3.8
244,202214399,10244,4.2
244,202214399,10244,4.1
244,202214392,10244,2.6
245,202214393,10245,3.3
245,202214396,10245,3.8
245,202214393,10245,3.1
245,202214398,10245,2.3
245,202214396,10245,3.9
246,202214397,10246,2.7
246,202214400,10246,3.8
246,202225965,10246,3.3
246,202225973,10246,0
246,202225969,10246,4.5
247,202225957,10247,2.7
247,202225973,10247,4.6
247,202225964,10247,5
247,202225972,10247,3.3
247,202225975,10247,4.8
248,202225964,10248,5
248,202225957,10248,3.7
248,202214342,10248,4.4
248,202214341,10248,2.9
248,202214348,10248,4
249,202214348,10249,3.7
249,202214341,10249,4.5
249,202214350,10249,4
249,202214349,10249,4.4
249,202214555,10249,2.3
250,202214547,10250,3
250,202214553,10250,3.4
250,202214552,10250,3.2
250,202214556,10250,4.8
251,202214550,10251,2.5
251,202214556,10251,3.6
251,202214552,10251,4.2
251,202214552,10251,0
251,202214554,10251,3
252,202214552,10252,4.2
252,202214552,10252,4.7
252,202220317,10252,4.2
252,202219429,10252,3
252,202220820,10252,4.6
253,202220214,10253,3.6
253,202219100,10253,3.6
253,202219493,10253,3.5
253,202220314,10253,4.7
253,202220376,10253,2.9
254,202219103,10254,2.6
254,202219900,10254,4.5
254,202220985,10254,4.7
254,202220326,10254,4.7
254,202221155,10254,4.8
255,202220175,10255,3
255,202220619,10255,2.6
255,202219302,10255,3.6
255,202219327,10255,2.2
255,202219077,10255,2.5
256,202219552,10256,3.8
256,202220820,10256,4.5
256,202221119,10256,3.3
256,202220000,10256,3.5
256,202219590,10256,4.8
257,202219154,10257,2.5
257,202219281,10257,2.6
257,202220336,10257,4.1
257,202220377,10257,3.4
257,202219960,10257,4.5
258,202217345,10258,2.4
258,202214465,10258,3.7
258,202222097,10258,4
258,202220919,10258,4.8
258,202215634,10258,4
259,202221164,10259,3.1
259,202228519,10259,4.6
259,202218017,10259,3.1
259,202219165,10259,2.5
259,202212060,10259,4.8
260,202221619,10260,4.5
260,202218920,10260,3.2
260,202218807,10260,4.4
260,202213660,10260,4.1
260,202213710,10260,3
261,202225771,10261,2.9
261,202219609,10261,2.4
261,202221526,10261,5
261,202223962,10261,2.8
261,202226178,10261,3.3
262,202218857,10262,3.5
262,202218261,10262,4.4
262,202226131,10262,3.6
262,202228716,10262,2.5
262,202217944,10262,4.2
263,202222576,10263,3.9
263,202222816,10263,4.6
263,202213283,10263,2.6
263,202217015,10263,3.2
263,202220395,10263,3.1
264,202215573,10264,4.1
264,202217997,10264,3.4
264,202221535,10264,3.4
264,202217102,10264,2.3
264,202220239,10264,3
265,202213501,10265,2.3
265,202217730,10265,4.5
265,202220146,10265,3.7
265,202225331,10265,2.6
265,202214724,10265,3.2
266,202217782,10266,2.2
266,202229143,10266,2.8
266,202224922,10266,3.4
266,202221979,10266,2.8
266,202216061,10266,2.8
267,202220994,10267,2.8
267,202223861,10267,2.5
267,202218266,10267,4.4
267,202214809,10267,4.7
267,202217416,10267,3.1
268,202216651,10268,4.4
268,202215742,10268,0
268,202215508,10268,2.4
268,202221860,10268,2.7
268,202224708,10268,3.4
269,202221652,10269,4.5
269,202227962,10269,3.5
269,202219631,10269,2.4
269,202228233,10269,2.4
269,202228489,10269,2.3
270,202221432,10270,4.7
270,202228168,10270,2.2
270,202228451,10270,2.6
270,202221522,10270,3.3
270,202217764,10270,3.2
271,202216970,10271,3.8
271,202220571,10271,4.2
271,202220898,10271,2.3
271,202219197,10271,4
271,202225256,10271,2.6
272,202217270,10272,2.4
272,202221449,10272,2.6
272,202227997,10272,4.6
272,202229554,10272,3.2
272,202219872,10272,2.6
273,202226690,10273,3.8
273,202219033,10273,2.5
273,202218579,10273,4.7
273,202225413,10273,4.3
273,202227771,10273,4.8
274,202218890,10274,3.6
274,202221286,10274,4.8
274,202215666,10274,2.5
274,202222307,10274,4.1
274,202212527,10274,2.8
275,202217821,10275,4.3
275,202219631,10275,3.9
275,202223299,10275,3.5
275,202223154,10275,2.8
275,202220801,10275,3.6
276,202229342,10276,4.1
276,202223709,10276,2.9
276,202224387,10276,2.9
276,202224656,10276,2.3
276,202212092,10276,4.2
277,202214657,10277,2.5
277,202212250,10277,2.9
277,202224669,10277,3.5
277,202229077,10277,4.3
277,202222344,10277,4.7
278,202214279,10278,4
278,202224118,10278,2.7
278,202226328,10278,3.2
278,202219190,10278,5
278,202228754,10278,3.7
279,202227508,10279,4.3
279,202227973,10279,2.5
279,202218935,10279,4.3
279,202225525,10279,4.1
279,202213963,10279,3
280,202224538,10280,3.8
280,202227488,10280,3.1
280,202224629,10280,4.8
280,202221613,10280,2.8
280,202215338,10280,2.3
281,202227658,10281,4.4
281,202213549,10281,2.5
281,202220182,10281,2.5
281,202217153,10281,3.6
281,202217737,10281,4.8
282,202228530,10282,3.3
282,202215123,10282,2.5
282,202228238,10282,3.7
282,202223198,10282,4.8
282,202224123,10282,2.8
283,202213243,10283,3
283,202216417,10283,4.3
283,202221267,10283,2.8
283,202213050,10283,2.8
283,202212417,10283,4.2
284,202216468,10284,3.6
284,202216335,10284,0
284,202217823,10284,2.3
284,202216296,10284,4.8
284,202218305,10284,3
285,202225446,10285,4.8
285,202223794,10285,4.5
285,202224017,10285,3.9
285,202215118,10285,4.8
285,202213791,10285,3.6
286,202213616,10286,3.7
286,202218659,10286,2.9
286,202213413,10286,0
286,202220305,10286,3.1
286,202229193,10286,4.3
287,202215163,10287,2.3
287,202224683,10287,4.8
287,202223388,10287,3.7
287,202215686,10287,4.4
288,202221223,10288,2.4
288,202226107,10288,2.8
288,202224879,10288,4.2
288,202225119,10288,5
289,202219946,10289,4.1
289,202228350,10289,4.7
289,202223035,10289,3.7
289,202227699,10289,0
289,202219766,10289,3.2
290,202219809,10290,2.5
290,202225418,10290,4.2
290,202227201,10290,3
290,202224643,10290,2.5
290,202217905,10290,3.8
291,202217543,10291,2.3
291,202221595,10291,4
291,202227191,10291,3.7
291,202217819,10291,4.4
292,202222554,10292,4.7
292,202226693,10292,2.7
292,202229208,10292,3.4
292,202217036,10292,2.3
292,202228196,10292,3.6
293,202214748,10293,4.1
293,202222713,10293,2.4
293,202223919,10293,3.4
293,202213774,10293,4.8
294,202226395,10294,2.3
294,202214147,10294,3.2
294,202220273,10294,3.7
294,202216907,10294,2.9
294,202216655,10294,2.4
295,202224129,10295,2.9
295,202214886,10295,4.8
295,202215941,10295,0
295,202223466,10295,2.9
295,202218284,10295,3.7
296,202222214,10296,4.7
296,202226824,10296,3.3
296,202225376,10296,3.8
296,202222986,10296,3.5
296,202215830,10296,4.6
297,202218200,10297,2.7
297,202218428,10297,2.9
297,202216992,10297,2.7
297,202220000,10297,3.7
297,202228561,10297,3.6
298,202219071,10298,4.6
298,202220834,10298,5
298,202225284,10298,2.3
298,202216555,10298,4.8
298,202219595,10298,4
299,202223056,10299,0
299,202227346,10299,3
299,202213688,10299,3
299,202218317,10299,2.9
300,202223510,10300,4.5
300,202226069,10300,3.4
301,202218399,10301,3.9
302,202215483,10302,4.1
302,202224233,10302,3.7
302,202224587,10302,2.8
302,202213257,10302,4.8
303,202226948,10303,3.3
303,202219634,10303,3.2
303,202222171,10303,2.4
303,202215332,10303,3.2
304,202214736,10304,2.5
304,202218610,10304,3.3
304,202216232,10304,3.2
305,202216306,10305,3.9
305,202222279,10305,5
305,202219476,10305,3.6
305,202212512,10305,3.4
306,202222929,10306,2.9
306,202227987,10306,4.8
306,202225968,10306,3.7
307,202221016,10307,2.8
307,202216783,10307,3.5
308,202228119,10308,4.6
308,202214254,10308,3.2
308,202221280,10308,3.6
308,202228755,10308,4.5
309,202220362,10309,3.8
309,202213523,10309,4.2
309,202227801,10309,3.6
309,202213790,10309,2.4
309,202229298,10309,3.6
310,202212691,10310,3.7
310,202227913,10310,2.7
310,202216315,10310,2.5
311,202219326,10311,4.8
311,202224477,10311,2.3
311,202217643,10311,3.2
311,202229427,10311,2.8
312,202224474,10312,3
312,202215432,10312,2.9
312,202219610,10312,4.3
312,202217753,10312,4.8
313,202225209,10313,3.5
313,202227284,10313,4.1
313,202219983,10313,2.9
313,202226191,10313,3.1
313,202218450,10313,3
314,202226110,10314,3.5
314,202217719,10314,3.3
314,202225790,10314,4.8
314,202216403,10314,2.8
314,202228092,10314,4.2
315,202228273,10315,0
315,202226908,10315,2.8
315,202212306,10315,4.1
315,202227415,10315,3.4
315,202227426,10315,3.1
316,202228066,10316,2.3
316,202214368,10316,2.9
316,202216855,10316,3.7
316,202219315,10316,2.5
316,202221782,10316,2.4
317,202228244,10317,3.2
317,202227879,10317,3.6
317,202216981,10317,2.4
317,202216863,10317,2.3
317,202229442,10317,3.9
318,202218391,10318,3.7
318,202215050,10318,3.4
318,202225193,10318,2.3
318,202219205,10318,5
318,202219130,10318,3.3
319,202226445,10319,2.7
319,202214150,10319,3.6
319,202220018,10319,2.3
319,202218293,10319,3.1
319,202228782,10319,3.4
320,202212365,10320,3.9
320,202214830,10320,2.7
320,202214648,10320,4.7
320,202224787,10320,2.6
320,202223956,10320,4
321,202227451,10321,4.2
321,202223240,10321,4.7
321,202219337,10321,0
321,202227360,10321,2.9
321,202214114,10321,2.4
322,202224000,10322,3.2
322,202221486,10322,4.2
322,202227721,10322,2.9
322,202219841,10322,2.8
322,202214207,10322,3.2
323,202220198,10323,3.1
323,202212355,10323,3.3
323,202222021,10323,4.5
323,202213824,10323,3.3
323,202229471,10323,4
324,202217155,10324,2.8
324,202215482,10324,3.5
324,202221019,10324,0
324,202221224,10324,2.5
325,202220732,10325,3.1
325,202228217,10325,3.4
325,202215315,10325,3.1
325,202217046,10325,4.5
325,202224819,10325,2.4
326,202214788,10326,3.1
326,202216429,10326,2.8
326,202226105,10326,2.8
326,202214353,10326,3
327,202220905,10327,2.6
327,202228054,10327,4.7
327,202214975,10327,3
327,202213465,10327,4
327,202221398,10327,2.4
328,202213926,10328,3.5
328,202220569,10328,3.8
328,202213816,10328,4.5
329,202222006,10329,5
329,202220420,10329,3
329,202222216,10329,4.3
330,202218715,10330,2.4
330,202227036,10330,3.6
330,202215748,10330,3.4
330,202215333,10330,2.9
331,202220636,10331,2.7
331,202219565,10331,3
332,202227636,10332,3.4
332,202223685,10332,3.1
332,202223891,10332,4
332,202228797,10332,4.6
333,202227764,10333,2.4
333,202222585,10333,2.4
333,202220822,10333,3.8
333,202228643,10333,3.4
333,202218597,10333,3.7
334,202214266,10334,3.9
334,202223015,10334,4.5
334,202227277,10334,3.5
334,202225903,10334,3.2
334,202220114,10334,0
335,202215358,10335,2.7
335,202219864,10335,3.4
335,202212866,10335,3.5
335,202216475,10335,0
335,202220589,10335,3.5
336,202214951,10336,3.4
336,202217455,10336,4.1
336,202217582,10336,2.8
336,202225385,10336,2.5
336,202229059,10336,3.3
337,202226116,10337,4.1
337,202227439,10337,4.6
337,202222912,10337,3.5
337,202213321,10337,3
338,202214106,10338,2.4
338,202222451,10338,4.4
338,202220835,10338,4.1
338,202229564,10338,3.3
339,202212829,10339,2.4
340,202219476,10340,2.4
340,202229263,10340,4.6
340,202212512,10340,4.1
340,202222929,10340,0
340,202219613,10340,4.1
341,202214934,10341,2.7
341,202227987,10341,3.9
341,202225968,10341,4.1
341,202221016,10341,2.5
342,202222913,10342,3.1
342,202224467,10342,4.8
342,202228119,10342,3.8
342,202214254,10342,4.7
343,202221280,10343,4.7
343,202213523,10343,4.6
344,202227801,10344,2.8
344,202213790,10344,3.2
344,202229298,10344,5
344,202212691,10344,3.2
345,202221219,10345,4.7
345,202224477,10345,3.5
346,202217643,10346,2.2
346,202229427,10346,0
346,202217119,10346,4
346,202224474,10346,2.3
346,202218542,10346,3.3
347,202215432,10347,4.1
347,202219610,10347,2.7
347,202217753,10347,4.3
347,202225209,10347,3.2
347,202227284,10347,2.8
348,202219983,10348,3.3
348,202226191,10348,3.6
348,202218450,10348,3.3
348,202226110,10348,3.8
348,202217719,10348,4.5
349,202225790,10349,2.2
349,202216403,10349,2.4
349,202228092,10349,4.4
349,202228273,10349,0
349,202226908,10349,4.3
350,202212306,10350,4.4
350,202227415,10350,0
350,202227426,10350,3.1
350,202228066,10350,2.7
350,202214368,10350,4.6
351,202216855,10351,3.8
351,202219315,10351,2.2
351,202221782,10351,3.6
351,202228244,10351,2.3
351,202227879,10351,3.2
352,202216981,10352,2.6
352,202216863,10352,2.8
352,202229442,10352,4.4
352,202218391,10352,3.5
352,202215050,10352,4.2
353,202225193,10353,4.3
353,202219205,10353,4
353,202219130,10353,4.6
353,202226445,10353,2.6
353,202214150,10353,4.6
354,202220018,10354,4.8
354,202218293,10354,4.8
354,202212365,10354,3.6
354,202214830,10354,4.5
355,202214648,10355,4.1
355,202224787,10355,5
355,202223956,10355,4.8
355,202227451,10355,2.3
355,202223240,10355,2.6
356,202219337,10356,4.2
356,202227360,10356,3.7
356,202214114,10356,0
356,202224000,10356,3.2
356,202221486,10356,4.2
357,202227721,10357,2.6
357,202219841,10357,2.8
357,202214207,10357,4.3
357,202220198,10357,2.8
357,202212355,10357,2.8
358,202222021,10358,3.2
358,202213824,10358,3.2
358,202229471,10358,4.4
358,202228853,10358,3
358,202217155,10358,4.6
359,202215482,10359,3.5
359,202221019,10359,4.1
359,202221224,10359,4.7
359,202220732,10359,2.4
359,202228217,10359,3.2
360,202215315,10360,4.1
360,202217046,10360,3.1
360,202224819,10360,3.1
360,202214788,10360,3.1
360,202218755,10360,3.9
361,202216429,10361,4.4
361,202226105,10361,3.3
361,202214353,10361,3.9
361,202220905,10361,5
361,202228054,10361,4.5
362,202214975,10362,4.2
362,202213465,10362,2.5
362,202221398,10362,3
362,202214760,10362,3.6
362,202213926,10362,3.3
363,202220569,10363,3.3
363,202212669,10363,2.5
363,202213816,10363,4.8
363,202212355,10363,2.4
363,202228439,10363,3.7
364,202222006,10364,4.1
364,202220420,10364,4.2
364,202222216,10364,3.8
364,202218715,10364,3.5
364,202227036,10364,4.2
365,202215748,10365,3.7
365,202215333,10365,2.5
365,202223382,10365,4.5
365,202213272,10365,3.2
365,202220636,10365,4.6
366,202227777,10366,4
366,202219565,10366,2.6
366,202227625,10366,2.2
366,202220471,10366,2.6
366,202227636,10366,2.8
367,202223685,10367,3.2
367,202223891,10367,3.7
367,202228797,10367,3.3
367,202222585,10367,2.3
368,202220822,10368,3.9
368,202228643,10368,4.3
368,202218597,10368,2.9
368,202214266,10368,3.1
368,202223015,10368,2.2
369,202227277,10369,2.6
369,202225903,10369,3.2
369,202220114,10369,4.1
369,202215358,10369,4.7
369,202219864,10369,3.3
370,202212866,10370,4.5
370,202216475,10370,4.1
370,202220589,10370,4.6
370,202214951,10370,2.4
370,202217455,10370,3.9
371,202217582,10371,3.9
371,202225385,10371,3.3
371,202229059,10371,3.4
371,202226116,10371,2.4
371,202227439,10371,3
372,202222912,10372,3.1
372,202213321,10372,4.7
372,202229011,10372,4
372,202214106,10372,4.4
372,202226195,10372,4.5
373,202222451,10373,2.4
373,202220835,10373,4.1
373,202229564,10373,3.9
373,202212829,10373,2.6
373,202224843,10373,4.7
374,202223153,10374,4.3
374,202214861,10374,2.5
374,202228170,10374,4.6
374,202219745,10374,2.3
374,202217759,10374,4.6
375,202222747,10375,4.6
375,202213569,10375,4.4
375,202216902,10375,3.5
379,202212770,10379,4.1
379,202219745,10379,3.2
379,202217759,10379,3.1
380,202222747,10380,0
380,202214129,10380,2.5
380,202229183,10380,3.7
380,202219745,10380,3.9
380,202217759,10380,4.1
381,202222747,10381,3
381,202215520,10381,2.3
381,202220282,10381,4.7
381,202219745,10381,2.5
381,202217759,10381,2.5
382,202222747,10382,2.6
382,202222332,10382,4.3
382,202215883,10382,2.6
382,202219745,10382,4.8
382,202217759,10382,2.6
383,202222747,10383,4.8
383,202222332,10383,3.7
383,202212243,10383,4.6
383,202219745,10383,3.6
383,202217759,10383,2.5
384,202222747,10384,4.2
384,202222332,10384,2.8
384,202227651,10384,5
384,202219745,10384,3.1
384,202217759,10384,3.5
385,202222747,10385,4.7
385,202222332,10385,4.2
385,202223785,10385,3.8
385,202219745,10385,3.7
385,202217759,10385,4.2
386,202222747,10386,3.1
386,202222332,10386,4.7
386,202218316,10386,3.4
386,202219745,10386,4.1
386,202217759,10386,0
387,202222747,10387,2.8
387,202222332,10387,2.9
387,202214514,10387,4.5
387,202217759,10387,3.9
387,202222747,10387,3.1
388,202218879,10388,4.1
388,202215212,10388,3.2
388,202220996,10388,3.1
388,202217759,10388,3.5
388,202222747,10388,3.8
389,202220439,10389,3.5
389,202228943,10389,3.3
389,202229561,10389,4.6
389,202217759,10389,4.6
389,202222747,10389,3.3
390,202222950,10390,3.8
390,202221821,10390,4.5
390,202214124,10390,2.3
390,202217759,10390,3.3
390,202222747,10390,2.4
391,202213575,10391,2.4
391,202216481,10391,0
391,202229178,10391,2.3
391,202217759,10391,4.1
391,202222747,10391,3.6
392,202214266,10392,3
392,202215167,10392,4.7
392,202219305,10392,5
392,202217759,10392,3.9
392,202222747,10392,4.1
393,202222000,10393,2.3
393,202214623,10393,3.4
393,202228749,10393,3.3
393,202217759,10393,3
393,202222747,10393,3.9
394,202228081,10394,2.4
394,202221524,10394,3.1
394,202222378,10394,4.1
394,202214333,10394,4.2
394,202214923,10394,4.8
395,202217759,10395,3
395,202222747,10395,2.8
395,202222329,10395,2.6
395,202227989,10395,4.7
395,202228219,10395,2.5
396,202224464,10396,4.6
396,202217759,10396,4.3
396,202222747,10396,5
396,202225467,10396,4.4
396,202228547,10396,3.6
397,202217759,10397,4.6
397,202222747,10397,4.6
397,202217861,10397,4.8
397,202220122,10397,3.5
397,202217722,10397,2.6
398,202217298,10398,3.2
398,202217759,10398,0
398,202222747,10398,3.3
398,202221137,10398,2.9
398,202215972,10398,3.8
399,202221225,10399,5
399,202217759,10399,3.5
399,202222747,10399,4.5
399,202212582,10399,3.5
399,202216308,10399,3.3
400,202214372,10400,0
400,202217759,10400,4
400,202222747,10400,3.5
400,202216090,10400,3.7
400,202219887,10400,2.3
401,202219544,10401,2.4
401,202217759,10401,3.4
401,202222747,10401,5
401,202229339,10401,4.6
401,202227027,10401,4.2
402,202217759,10402,2.9
402,202222747,10402,3.3
402,202215249,10402,4.8
402,202220317,10402,3.6
402,202219429,10402,2.3
403,202220820,10403,3.9
