Category,Sub Category,Simplified Category,Brand Name,Product Name,Weight,MRP/Unit,Product ID,Image URL,Rating,No of Users Purchased
Bakery Cakes Dairy,Gourmet Breads,Groceries,The Baker's Dozen,Sesame Bagel - 100% Wholewheat,160 g (Pack of 2),135.0,202212105,https://www.bigbasket.com/media/uploads/p/s/40169936_3-the-bakers-dozen-sesame-bagel-100-wholewheat.jpg,5.0,72
Bakery Cakes Dairy,Gourmet Breads,Groceries,Bon & Bread,Butter Croissant,100 g ,107.0,202212106,https://www.bigbasket.com/media/uploads/p/s/40179113_3-bon-bread-butter-croissant.jpg,4.4,59
Bakery Cakes Dairy,Gourmet Breads,Groceries,The Baker's Dozen,Croissant - 100% Butter,70 g ,90.0,202212107,https://www.bigbasket.com/media/uploads/p/s/30007338_4-the-bakers-dozen-croissant-100-butter.jpg,4.0,52
Bakery Cakes Dairy,Gourmet Breads,Groceries,The Baker's Dozen,Chocolate Croissant - Pain Au Chocolat,115 g ,115.0,202212108,https://www.bigbasket.com/media/uploads/p/s/30007339_5-the-bakers-dozen-chocolate-croissant-pain-au-chocolat.jpg,4.5,28
Bakery Cakes Dairy,Gourmet Breads,Groceries,Bon & Bread,Jalapeno Cheese Croissant,100 g ,160.0,202212109,https://www.bigbasket.com/media/uploads/p/s/40203786_1-bon-bread-jalapeno-cheese-croissant.jpg,4.0,50
Bakery Cakes Dairy,Gourmet Breads,Groceries,Bon & Bread,Chocolate Croissant,100 g ,128.0,202212110,https://www.bigbasket.com/media/uploads/p/s/40203744_1-bon-bread-chocolate-croissant.jpg,4.4,48
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Liquid Gel Lemon Refill Pouch,2 L  ,399.0,202212111,https://www.bigbasket.com/media/uploads/p/s/40200751_1-vim-dishwash-liquid-gel-lemon-refill-pouch.jpg,4.6,87
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Liquid Gel - Lemon,750 ml Bottle ,185.0,202212112,https://www.bigbasket.com/media/uploads/p/s/307195_18-vim-dishwash-liquid-gel-lemon.jpg,4.4,53
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash Liquid - Lime,750 ml Bottle ,175.0,202212113,https://www.bigbasket.com/media/uploads/p/s/100134172_5-pril-dishwash-liquid-lime.jpg,4.6,48
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Bar 200 gm + Dishwash Gel - Lemon 250 ml,Combo 2 Items,98.0,202212114,https://www.bigbasket.com/media/uploads/p/s/1200596_1-vim-dishwash-bar-200-gm-dishwash-gel-lemon-250-ml.jpg,4.1,84
Cleaning Household,Detergents Dishwash,Groceries,bb Combo,Surf Excel Matic Front Load Detergent Powder 2kg + Vim Dishwash Gel Lemon 500ml,Combo 2 Items,649.0,202212115,https://www.bigbasket.com/media/uploads/p/s/1205171_1-bb-combo-surf-excel-matic-front-load-detergent-powder-2kg-vim-dishwash-gel-lemon-500ml.jpg,4.0,97
Cleaning Household,Detergents Dishwash,Groceries,Finish,Dishwasher All-In-1 Max Powerball,2 x 24 Tablets Multipack ,1198.0,202212116,https://www.bigbasket.com/media/uploads/p/s/1213769_1-finish-dishwasher-all-in-1-max-powerball.jpg,4.3,84
Cleaning Household,Detergents Dishwash,Groceries,BB Home,Dishwash Liquid - Lemon With Aloe Vera,500 ml ,110.0,202212117,https://www.bigbasket.com/media/uploads/p/s/40130359_6-bb-home-dishwash-liquid-lemon-with-aloe-vera.jpg,4.2,88
Cleaning Household,Detergents Dishwash,Groceries,bb Combo,Surf Excel Matic Top Load Detergent Powder 2kg + Vim Dishwash Gel - Lemon 500ml,Combo 2 Items,589.0,202212118,https://www.bigbasket.com/media/uploads/p/s/1205172_1-bb-combo-surf-excel-matic-top-load-detergent-powder-2kg-vim-dishwash-gel-lemon-500ml.jpg,4.6,41
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Liquid - Gel Lemon,500 ml Bottle ,109.0,202212119,https://www.bigbasket.com/media/uploads/p/s/266962_9-vim-dishwash-liquid-gel-lemon.jpg,4.7,40
Cleaning Household,Detergents Dishwash,Groceries,BB Home,Dishwash Liquid - Neem With Aloe Vera,500 ml ,110.0,202212120,https://www.bigbasket.com/media/uploads/p/s/40130360_7-bb-home-dishwash-liquid-neem-with-aloe-vera.jpg,4.3,66
Cleaning Household,Detergents Dishwash,Groceries,Pril,Liquid Dishwasher - Tamarind,225 ml  ,54.0,202212121,https://www.bigbasket.com/media/uploads/p/s/40173028_2-pril-liquid-dishwasher-tamarind.jpg,4.4,27
Cleaning Household,Detergents Dishwash,Groceries,Giffy,Dishwash Gel - Lemon & Active Salt,900 ml (Buy 1 Get 1 Free) ,239.0,202212122,https://www.bigbasket.com/media/uploads/p/s/40120111_5-giffy-dishwash-gel-lemon-active-salt.jpg,5.0,90
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash Liquid - Active 2X Lime,425 ml  ,98.0,202212123,https://www.bigbasket.com/media/uploads/p/s/40031952_6-pril-dishwash-liquid-active-2x-lime.jpg,4.5,94
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash - Kraft,750 ml ,180.0,202212124,https://www.bigbasket.com/media/uploads/p/s/40130636_4-pril-dishwash-kraft.jpg,4.2,84
Cleaning Household,Detergents Dishwash,Groceries,BB Home,Dishwash Liquid - Lemon With Aloe Vera,2 L ,399.0,202212125,https://www.bigbasket.com/media/uploads/p/s/40206009_2-bb-home-dishwash-liquid-lemon-with-aloe-vera.jpg,4.3,41
Cleaning Household,Detergents Dishwash,Groceries,Nimeasy,Dishwash Liquid Gel - Lift-off Action With Enzyme Technology,500 ml ,110.0,202212126,https://www.bigbasket.com/media/uploads/p/s/40226867_1-nimeasy-dishwash-liquid-gel-lift-off-action-with-enzyme-technology.jpg,4.8,94
Cleaning Household,Detergents Dishwash,Groceries,bb Combo,Safewash Liquid Detergent 1kg(1kg Free)+Giffy Dishwash Gel Lemon&ActiveSalt900ml,Combo 2 Items,589.0,202212127,https://www.bigbasket.com/media/uploads/p/s/1212844_1-bb-combo-safewash-liquid-detergent-1kg1kg-freegiffy-dishwash-gel-lemonactivesalt900ml.jpg,4.5,29
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash Liquid,120 ml  ,20.0,202212128,https://www.bigbasket.com/media/uploads/p/s/40096522_5-pril-dishwash-liquid.jpg,4.4,98
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash Bar - Perfect,200 g Pack of 4,54.0,202212129,https://www.bigbasket.com/media/uploads/p/s/40063489_4-pril-dishwash-bar-perfect.jpg,4.3,99
Cleaning Household,Detergents Dishwash,Groceries,bb Combo,Pril Dishwash Liquid-Active 2X Lime 225 ml + Exo Dish Shine-Bar 130 gm Pack of 4,Combo 2 Items,79.0,202212130,https://www.bigbasket.com/media/uploads/p/s/1207245_1-bb-combo-pril-dishwash-liquid-active-2x-lime-225-ml-exo-dish-shine-bar-130-gm-pack-of-4.jpg,4.8,48
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Anti Smell Liquid - Pudina,500 ml  ,125.0,202212131,https://www.bigbasket.com/media/uploads/p/s/40202686_1-vim-dishwash-anti-smell-liquid-pudina.jpg,4.1,26
Cleaning Household,Detergents Dishwash,Groceries,Vim,Dishwash Anti Bac Liquid Neem,500 ml  ,125.0,202212132,https://www.bigbasket.com/media/uploads/p/s/40206012_2-vim-dishwash-anti-bac-liquid-neem.jpg,4.5,88
Cleaning Household,Detergents Dishwash,Groceries,Godrej Protekt,"Germ Protection Dish Wash Liquid Gel , Fragrance: Lime",750 ml  ,155.0,202212133,https://www.bigbasket.com/media/uploads/p/s/40197226_5-godrej-protekt-germ-protection-dish-wash-liquid-gel-fragrance-lime.jpg,4.6,35
Cleaning Household,Detergents Dishwash,Groceries,Duzzit,Rinse Aid Dishwasher - With Fast Drying Technology,500 ml ,279.0,202212134,https://www.bigbasket.com/media/uploads/p/s/40224265_1-duzzit-rinse-aid-dishwasher-with-fast-drying-technology.jpg,4.1,94
Cleaning Household,Detergents Dishwash,Groceries,Pril,Dishwash Liquid - Lime Green,500 ml Bottle,119.0,202212135,https://www.bigbasket.com/media/uploads/p/s/269256_7-pril-dishwash-liquid-lime-green.jpg,4.3,67
Cleaning Household,Detergents Dishwash,Groceries,BB Home Herbal,Dishwash Liquid,500 ml Bottle,150.0,202212136,https://www.bigbasket.com/media/uploads/p/s/40203059_6-bb-home-herbal-dishwash-liquid.jpg,4.8,97
Cleaning Household,Detergents Dishwash,Groceries,bb Combo,Wipro Safewash MaticTopLoad Liquid 1kg+Giffy DishwashGel Lemon Active&Salt 900ml,Combo 2 Items,438.0,202212137,https://www.bigbasket.com/media/uploads/p/s/1212845_1-bb-combo-wipro-safewash-matictopload-liquid-1kggiffy-dishwashgel-lemon-activesalt-900ml.jpg,4.3,43
Cleaning Household,Detergents Dishwash,Groceries,BB Home,BB Home Dishwasher Detergent-1kg-Pack of 2,2x1kg Multipack ,538.0,202212138,https://www.bigbasket.com/media/uploads/p/s/1214517_1-bb-home-bb-home-dishwasher-detergent-1kg-pack-of-2.jpg,5.0,98
Cleaning Household,Detergents Dishwash,Groceries,Pril,"Dishwash - Kraft, Perfect Active 2x",425 ml Bottle ,100.0,202212139,https://www.bigbasket.com/media/uploads/p/s/40096523_5-pril-dishwash-kraft-perfect-active-2x.jpg,4.8,79
Cleaning Household,Detergents Dishwash,Groceries,Pril,"Dishwash - Kraft, Perfect Active 2x 425 ml Bottle + Bar Tub 500 gm",Combo 2 Items,155.0,202212140,https://www.bigbasket.com/media/uploads/p/s/1207238_1-pril-dishwash-kraft-perfect-active-2x-425-ml-bottle-bar-tub-500-gm.jpg,4.7,85
Cleaning Household,Detergents Dishwash,Groceries,BB Home,BB Home Rinse-aid-500ml- Pack of 2,2x500ml Multipack ,378.0,202212141,https://www.bigbasket.com/media/uploads/p/s/1214519_2-bb-home-bb-home-rinse-aid-500ml-pack-of-2.jpg,4.0,27
Cleaning Household,Detergents Dishwash,Groceries,BB Home,BB Home Dishwasher Salt-1kg-Pack of 2,2x1kg Multipack ,258.0,202212142,https://www.bigbasket.com/media/uploads/p/s/1214518_1-bb-home-bb-home-dishwasher-salt-1kg-pack-of-2.jpg,4.0,66
Cleaning Household,Detergents Dishwash,Groceries,BB Home,Dishwasher  - Tablets 30 Tabs + Salt 1 kg + Detergent 1 kg + Rinse Aid 500 ml,Combo 4 Items,1116.0,202212143,https://www.bigbasket.com/media/uploads/p/s/1214520_1-bb-home-dishwasher-tablets-30-tabs-salt-1-kg-detergent-1-kg-rinse-aid-500-ml.jpg,4.8,63
Cleaning Household,Detergents Dishwash,Groceries,Nimeasy,Dish Wash Liquid,1 L Bottle ,200.0,202212144,https://www.bigbasket.com/media/uploads/p/s/40210153_2-nimeasy-dish-wash-liquid.jpg,4.6,56
Cleaning Household,Detergents Dishwash,Groceries,Vim,"Matic -  All In 1 Dishwash Tablets, Unbeatable Grease Removal",30 pcs (540 g),1200.0,202212145,https://www.bigbasket.com/media/uploads/p/s/40218591_1-vim-matic-all-in-1-dishwash-tablets-unbeatable-grease-removal.jpg,4.3,59
Cleaning Household,Detergents Dishwash,Groceries,Born Good,"Plant Based Dishwashing Gel - Spanish Citrus Fragrance, Removes Grease",900 ml ,439.0,202212146,https://www.bigbasket.com/media/uploads/p/s/40225447_1-born-good-plant-based-dishwashing-gel-spanish-citrus-fragrance-removes-grease.jpg,4.5,92
Cleaning Household,Detergents Dishwash,Groceries,Vim,"Matic - Dishwasher Detergent Powder, Perfectly Cleans Your Dishes",1 kg  ,425.0,202212147,https://www.bigbasket.com/media/uploads/p/s/40218589_1-vim-matic-dishwasher-detergent-powder-perfectly-cleans-your-dishes.jpg,4.4,81
Cleaning Household,Detergents Dishwash,Groceries,Giffy,Giffy Concentrated Dishwash Gel - Lemon & Active Salt,140 ml (Buy 2 Get 1 Free),50.0,202212148,https://www.bigbasket.com/media/uploads/p/s/40200034_1-giffy-giffy-concentrated-dishwash-gel-lemon-active-salt.jpg,4.7,34
Cleaning Household,Detergents Dishwash,Groceries,Vim,"Matic - Dishwash Rinse Aid, Brilliant Shine",2 x 500 ml Multipack ,750.0,202212149,https://www.bigbasket.com/media/uploads/p/s/1214382_1-vim-matic-dishwash-rinse-aid-brilliant-shine.jpg,4.9,44
Cleaning Household,Detergents Dishwash,Groceries,Frosch,Soda Dishwashing Liquid,500 ml ,239.0,202212150,https://www.bigbasket.com/media/uploads/p/s/40084463_3-frosch-soda-dishwashing-liquid.jpg,4.7,48
Cleaning Household,Detergents Dishwash,Groceries,Godrej Protekt,"Multipurpose Disinfectant Liquid - Kills 99.9% Germs, Anti-bacterial, for Home & Personal Hygiene, Aqua Fragrance",1 L ,310.0,202212151,https://www.bigbasket.com/media/uploads/p/s/40198238_6-godrej-protekt-multipurpose-disinfectant-liquid-kills-999-germs-anti-bacterial-for-home-personal-hygiene-aqua-fragrance.jpg,5.0,76
Cleaning Household,Detergents Dishwash,Groceries,BB Home Herbal,Dishwasher Liquid Detergent,500 ml (For Dishwasher Machine),280.0,202212152,https://www.bigbasket.com/media/uploads/p/s/40204151_6-bb-home-herbal-dishwasher-liquid-detergent.jpg,4.8,30
Cleaning Household,Detergents Dishwash,Groceries,PureCult,Dishwash Liquid - Sweet Orange & Lemon,500 ml ,349.0,202212153,https://www.bigbasket.com/media/uploads/p/s/40208869_2-purecult-dishwash-liquid-sweet-orange-lemon.jpg,4.6,80
Cleaning Household,Detergents Dishwash,Groceries,Vim,Matic Dishwasher Detergent Powder 1kg+Dishwash Rinse Aid 500ml+Dishwash Salt 1kg,Combo 3 Items,1000.0,202212154,https://www.bigbasket.com/media/uploads/p/s/1214384_1-vim-matic-dishwasher-detergent-powder-1kgdishwash-rinse-aid-500mldishwash-salt-1kg.jpg,5.0,85
Cleaning Household,Detergents Dishwash,Groceries,Frosch,"Dishwashing Liquid - Sensitive Provitamin, Dishwashing Power with Moisturizing Vitamins",500 ml ,239.0,202212155,https://www.bigbasket.com/media/uploads/p/s/40084457_3-frosch-dishwashing-liquid-sensitive-provitamin-dishwashing-power-with-moisturizing-vitamins.jpg,5.0,65
Cleaning Household,Detergents Dishwash,Groceries,Frosch,Dishwashing Liquid - Citrus,500 ml ,239.0,202212156,https://www.bigbasket.com/media/uploads/p/s/40123567_1-frosch-dishwashing-liquid-citrus.jpg,4.5,40
Cleaning Household,Detergents Dishwash,Groceries,Godrej Ezee,Ezee Detergent Pods,240 g ,400.0,202212157,https://www.bigbasket.com/media/uploads/p/s/40221700_1-godrej-ezee-ezee-detergent-pods.jpg,4.4,96
Cleaning Household,Detergents Dishwash,Groceries,Frosch,Dishwashing Balsam - Pomegranate,500 ml ,239.0,202212158,https://www.bigbasket.com/media/uploads/p/s/40084458_3-frosch-dishwashing-balsam-pomegranate.jpg,4.1,82
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips - Jalapeno,150 g  ,90.0,202212159,https://www.bigbasket.com/media/uploads/p/s/40196816_2-tasties-nacho-chips-jalapeno.jpg,4.2,36
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips - Cheese,150 g  ,90.0,202212160,https://www.bigbasket.com/media/uploads/p/s/40196818_2-tasties-nacho-chips-cheese.jpg,4.4,96
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips - Peri-Peri,60 g  ,40.0,202212161,https://www.bigbasket.com/media/uploads/p/s/40196821_2-tasties-nacho-chips-peri-peri.jpg,4.5,76
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Cheese & Herbs,2x60 g Multipack ,70.0,202212162,https://www.bigbasket.com/media/uploads/p/s/1200698_2-cornitos-nacho-crisps-cheese-herbs.jpg,5.0,89
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips Variety Pack- Jalapeno 150 g + Cheese 150 g,Combo 2 Items,180.0,202212163,https://www.bigbasket.com/media/uploads/p/s/1212655_1-tasties-nacho-chips-variety-pack-jalapeno-150-g-cheese-150-g.jpg,4.6,91
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Sizzlin Jalapeno,2x150 g Multipack ,170.0,202212164,https://www.bigbasket.com/media/uploads/p/s/1200743_1-cornitos-nacho-crisps-sizzlin-jalapeno.jpg,4.8,98
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips - Sweet Chilli,60 g  ,40.0,202212165,https://www.bigbasket.com/media/uploads/p/s/40196819_2-tasties-nacho-chips-sweet-chilli.jpg,4.9,41
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tasties,Nacho Chips Party Pack- Jalapeno + Cheese + Peri-Peri + Sweet Chilli (60 g),Combo 4 Items,160.0,202212166,https://www.bigbasket.com/media/uploads/p/s/1212654_1-tasties-nacho-chips-party-pack-jalapeno-cheese-peri-peri-sweet-chilli-60-g.jpg,4.8,34
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Habanero,Tortilla Wrap,3x6 pcs Multipack ,495.0,202212167,https://www.bigbasket.com/media/uploads/p/s/1212314_2-habanero-tortilla-wrap.jpg,4.7,100
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Peri Peri,2x150 g Multipack ,170.0,202212168,https://www.bigbasket.com/media/uploads/p/s/1200731_1-cornitos-nacho-crisps-peri-peri.jpg,4.3,93
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps Sizzlin Jalapeno 150 g + Heineken0.0 Non Alcoholic Beer 330 ml,Combo 2 Items,160.0,202212169,https://www.bigbasket.com/media/uploads/p/s/1212792_1-cornitos-nacho-crisps-sizzlin-jalapeno-150-g-heineken00-non-alcoholic-beer-330-ml.jpg,4.8,28
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Barbeque,2x60 g Multipack ,70.0,202212170,https://www.bigbasket.com/media/uploads/p/s/1200716_2-cornitos-nacho-crisps-barbeque.jpg,4.3,83
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Graminway,Healthy Ragi Chips,100 g ,99.0,202212171,https://www.bigbasket.com/media/uploads/p/s/40147725_1-graminway-healthy-ragi-chips.jpg,4.8,65
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Cheese And Herbs,2x150 g Multipack ,170.0,202212172,https://www.bigbasket.com/media/uploads/p/s/1200737_1-cornitos-nacho-crisps-cheese-and-herbs.jpg,5.0,25
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Taco Shells - 4 Inches,12 pcs ,110.0,202212173,https://www.bigbasket.com/media/uploads/p/s/40071516_4-cornitos-taco-shells-4-inches.jpg,4.3,91
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Sea Salt,2x150 g Multipack ,170.0,202212174,https://www.bigbasket.com/media/uploads/p/s/1200701_2-cornitos-nacho-crisps-sea-salt.jpg,4.9,69
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Tomato Mexicana,2x60 g Multipack ,70.0,202212175,https://www.bigbasket.com/media/uploads/p/s/1200707_2-cornitos-nacho-crisps-tomato-mexicana.jpg,4.8,69
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Wingreens Farms,Butter Garlic Naan Chips,2 x 60 g Multipack ,80.0,202212176,https://www.bigbasket.com/media/uploads/p/s/1214048_1-wingreens-farms-butter-garlic-naan-chips.jpg,4.5,50
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps Cheese&Herbs 150g + Kingfisher Heineken0.0 Non Alcoholic Beer 330ml,Combo 2 Items,160.0,202212177,https://www.bigbasket.com/media/uploads/p/s/1212790_1-cornitos-nacho-crisps-cheeseherbs-150g-kingfisher-heineken00-non-alcoholic-beer-330ml.jpg,4.2,41
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,BRB,Popped Potato Chips - Salt & Pepper Flavour,52 g ,40.0,202212178,https://www.bigbasket.com/media/uploads/p/s/40222564_1-brb-popped-potato-chips-salt-pepper-flavour.jpg,4.1,32
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Tex Mex Salsalito,Tortilla - Original Wrap,348 g ,190.0,202212179,https://www.bigbasket.com/media/uploads/p/s/100391319_2-tex-mex-salsalito-tortilla-original-wrap.jpg,4.7,44
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps Tomato Mexicana 150 g + Heineken0.0 Non Alcoholic Beer 330 ml,Combo 2 Items,160.0,202212180,https://www.bigbasket.com/media/uploads/p/s/1212791_1-cornitos-nacho-crisps-tomato-mexicana-150-g-heineken00-non-alcoholic-beer-330-ml.jpg,4.3,72
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps Peri Peri 60 g + Kingfisher Radler Lemon Non Alcoholic Drink 300 ml,Combo 2 Items,85.0,202212181,https://www.bigbasket.com/media/uploads/p/s/1212788_1-cornitos-nacho-crisps-peri-peri-60-g-kingfisher-radler-lemon-non-alcoholic-drink-300-ml.jpg,4.2,46
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Chips - Cheesy Sour Cream & Onion,60 g ,35.0,202212182,https://www.bigbasket.com/media/uploads/p/s/40109164_3-cornitos-nacho-chips-cheesy-sour-cream-onion.jpg,4.2,68
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps - Tikka Masala,2x60 g Multipack ,70.0,202212183,https://www.bigbasket.com/media/uploads/p/s/1200746_1-cornitos-nacho-crisps-tikka-masala.jpg,4.1,100
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Crisps Barbeque 60 g + Kingfisher Radler Lemon Non Alcoholic Drink 300 ml,Combo 2 Items,85.0,202212184,https://www.bigbasket.com/media/uploads/p/s/1212787_1-cornitos-nacho-crisps-barbeque-60-g-kingfisher-radler-lemon-non-alcoholic-drink-300-ml.jpg,4.1,68
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Makino,Nacho Chips - Jalapeno,2x100 g Multipack ,140.0,202212185,https://www.bigbasket.com/media/uploads/p/s/1208926_3-makino-nacho-chips-jalapeno.jpg,4.0,29
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Parle,Fulltoss Noodle Masala,19+4g ,5.0,202212186,https://www.bigbasket.com/media/uploads/p/s/40204975_2-parle-fulltoss-noodle-masala.jpg,4.0,45
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,On The4 Go - Jalapeno Nachos & Salsa Dip,70 g ,60.0,202212187,https://www.bigbasket.com/media/uploads/p/s/40166030_3-cornitos-on-the4-go-jalapeno-nachos-salsa-dip.jpg,4.8,67
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Parle,Fulltoss Thai Sriracha,140 g  ,30.0,202212188,https://www.bigbasket.com/media/uploads/p/s/40204981_2-parle-fulltoss-thai-sriracha.jpg,4.7,42
Gourmet World Food,Snacks Dry Fruits Nuts,Groceries,Cornitos,Nacho Chips - Quinoa,70 g ,60.0,202212189,https://www.bigbasket.com/media/uploads/p/s/40126900_3-cornitos-nacho-chips-quinoa.jpg,4.4,76
