,id,name,price,mrp,variant,stock,image_url
96,SYCEUFRNGQBRRFDT, Fortune Soya Chunks, 47.0, 50.0, 200 g, 115.0, https://rukminim1.flixcart.com/image/280/280/kkzrpu80/soya-chunk/u/f/s/fortune-soya-chunks-box-box-soya-chunks-fortune-original-imagy7kwmkhdyygz.jpeg?q=70
97,SNSFN6ZFHARQTPTR, PARLE Aloo Bhujia, 109.0, 200.0, 750 g, 826.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/snack-savourie/p/t/r/750-aloo-bhujia-pouch-parle-original-imafxk7fhngrgsk9.jpeg?q=70
98,CAFF5FY5KXWSZCUC, Saffola Classic Masala Oats, 161.0, 195.0, 500 g Pouch, 238.0, https://rukminim1.flixcart.com/image/280/280/kidgnm80-0/cereal-flake/m/3/d/classic-masala-oats-pouch-saffola-original-imafy67rhzmrxz3c.jpeg?q=70
99,IRPFN9FYYBZKV4P7, Hit Spray Crawling Insect Killer 700ml, 312.0, 340.0, 700 ml, 327.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/4/p/7/700-spray-crawling-insect-killer-700ml-1-hit-original-imafna2ktbztunwc.jpeg?q=70
100,CKBFRYXQAB4JGUAB, Malkist Cheese Crackers Family Pack, 50.0, 100.0, 2x138 g, 351.0, https://rukminim1.flixcart.com/image/280/280/kd3f3bk0/cookie-biscuit/u/a/b/276-cheese-crackers-family-pack-malkist-original-imafu2geguh5fyfh.jpeg?q=70
101,LDTEUJHPBKVZP3TG, Tide Naturals Lemon and Chandan Detergent Powder 800 g, 60.0, 60.0, 800 g, 194.0, https://rukminim1.flixcart.com/image/280/280/j3vwk280/laundry-detergent/3/t/g/800-naturals-lemon-and-chandan-detergent-washing-powder-tide-original-imaeuwzhzqqfdnyk.jpeg?q=70
102,CKBET6WUNACWZAKQ, BRITANNIA Nice Time Coconut Biscuits, 22.0, 25.0, 150 g, 136.0, https://rukminim1.flixcart.com/image/280/280/km9ht3k0/cookie-biscuit/1/v/w/nice-time-coconut-biscuits-britannia-original-imagf78th6k5jvsp.jpeg?q=70
103,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 314.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
104,CKBEUC5CYSKYKGFH, Sunfeast Bounce Tangy Orange Cream Biscuit, 10.0, 10.0, 80 g, 874.0, https://rukminim1.flixcart.com/image/280/280/kltryq80/cookie-biscuit/c/p/o/bounce-tangy-orange-cream-biscuit-sunfeast-original-imagyv99nsaymeye.jpeg?q=70
105,LDTFG5JFMPRZJFXQ, Ariel Complete Detergent Powder 4 kg, 580.0, 1160.0, 4 kg, 964.0, https://rukminim1.flixcart.com/image/280/280/k7p37gw0/laundry-detergent/f/x/q/complete-ariel-original-imafpvfpyygwphgt.jpeg?q=70
106,CKBFQEGMTRVKX42K, OREO Original Chocolatey Sandwich Biscuits, 94.0, 135.0, 500 g, 301.0, https://rukminim1.flixcart.com/image/280/280/k94j24w0/cookie-biscuit/4/2/k/500-vanilla-jumbo-pack-cadbury-oreo-original-imafqzutygffzq4y.jpeg?q=70
107,MSCFUMVY374HQGGJ, Glow & Lovely Advanced Multi Vitamin, 213.0, 213.0, 110 g, 304.0, https://rukminim1.flixcart.com/image/280/280/kg9qbgw0/moisturizer-cream/g/g/j/110-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwjmahqzgkrta.jpeg?q=70
108,SCMFYZZGZCBMDCQK, safe harvest Red Chilli Long, 60.0, 120.0, 200 g, 732.0, https://rukminim1.flixcart.com/image/280/280/jtx9evk0/spice-masala/c/q/k/200-red-chilli-long-pouch-safe-harvest-whole-original-imaff5rvcz6zvhqw.jpeg?q=70
109,SUGF6E9YZFZ5ZGCA, DHAMPURE Sulphurless Sugar, 261.0, 315.0, 5 kg Pouch, 414.0, https://rukminim1.flixcart.com/image/280/280/jzn0tjk0/sugar/g/c/a/5-sulphurless-pouch-white-sugar-dhampure-crystal-original-imafjgmmqd3jkchv.jpeg?q=70
110,CAFETEGHYMJZASKD, Kellogg's Original Corn Flakes, 310.0, 310.0, 875 g Pouch, 828.0, https://rukminim1.flixcart.com/image/280/280/jox7xjk0-1/cereal-flake/s/k/d/875-corn-flakes-original-pouch-kellogg-s-original-imafba2yzkwqqv8h.jpeg?q=70
111,LDTEUJHPCBT6ETSA, Ariel Matic Front Load Detergent Powder 4 kg, 1092.0, 1150.0, 4 kg, 131.0, https://rukminim1.flixcart.com/image/280/280/kb6tyfk0/washing-powder/t/s/a/4-matic-front-load-ariel-original-imafsh3dybv6t9wf.jpeg?q=70
112,GHEEU5KDFHN9PCKH, Amul Pure Ghee 1 L Tetrapack, 485.0, 485.0, 1 L Tetrapack, 434.0, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ghee/c/k/h/1000-pure-ghee-tetrapack-amul-original-imaeuz55nnzghhpr.jpeg?q=70
113,PAPFBYCFHHMTA4RT, MOTHER'S RECIPE Rozaana Ginger Garlic Paste, 109.0, 219.0, 700 g, 810.0, https://rukminim1.flixcart.com/image/280/280/kox8b680/paste-puree/d/s/k/ginger-garlic-paste-rozaana-ginger-garlic-paste-plastic-bottle-original-imag39nwsfmaekya.jpeg?q=70
114,PLSFRJK4Z4FMHK3U, Desi Choice Rajma Chithra (Whole), 119.0, 150.0, 1 kg, 490.0, https://rukminim1.flixcart.com/image/280/280/kngd0nk0/pulses/q/r/c/rajma-chitra-rajma-chithra-desi-choice-original-imag24myhpz4vge5.jpeg?q=70
115,SHCFGHYYUMKZ4256, GILLETTE Fusion Cartridge, 1827.0, 2150.0, 10 Units, 112.0, https://rukminim1.flixcart.com/image/280/280/ki96c280-0/shaving-cartridge/k/9/q/fusion-cartridge-gillette-original-imafy2vvhvadrfzp.jpeg?q=70
116,EDOEUHJM9KYWV2KN, Gemini Refined Soyabean Oil Pouch, 168.0, 170.0, 1 L, 208.0, https://rukminim1.flixcart.com/image/280/280/ka2tmkw0/edible-oil/2/k/n/1-refined-pouch-soyabean-oil-gemini-original-imafrq4fnvx6wp4x.jpeg?q=70
117,DAJF5CGS8FEBFZT9, Real Masala Guava, 63.0, 105.0, 1 L, 464.0, https://rukminim1.flixcart.com/image/280/280/jievpu80/drinks-juice/z/t/9/1-masala-guava-tetrapack-real-original-imaf67smfzn5hned.jpeg?q=70
118,TCNEUD85TMVSQ2AY, Harpic 500 ml Lemon Bathroom Cleaner & 500 ml Power Plus Regular Liquid Toilet Cleaner, 165.0, 184.0, 2x0.5 L, 608.0, https://rukminim1.flixcart.com/image/280/280/k8ytaq80/toilet-cleaner/2/a/y/regular-1-500-ml-lemon-bathroom-cleaner-500-ml-power-plus-harpic-original-imafqv2yzhcfb6kj.jpeg?q=70
119,SMPDFG4K2UFHSXGP, DOVE Daily Shine Shampoo, 464.0, 580.0, 650 ml, 613.0, https://rukminim1.flixcart.com/image/280/280/kdyus280/shampoo/3/g/h/650-daily-shine-shampoo-man-women-650-ml-dove-original-imafuqvzzbprerzh.jpeg?q=70
120,FLRFUUSDFYSATYAE, Sooji/Bombay Rava, 22.0, 40.0, 500 g, 873.0, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/flour/y/a/e/500-bombay-1-rava-unbranded-original-imafw43q5esu7kyr.jpeg?q=70
121,CEPFSTDHKWQYFZ2H, Cadbury Chocobakes Chocolate Cake, 55.0, 60.0, 126 g, 790.0, https://rukminim1.flixcart.com/image/280/280/kdhphu80/cake-pastry/z/2/h/126-chocobakes-choc-layered-cakes-cake-cadbury-original-imafudp6zqbjkvb4.jpeg?q=70
122,PSAEU4AGBZ9JEPJE, Maggi Pazzta Cheese Macaroni Pasta, 28.0, 28.0, 70 g, 894.0, https://rukminim1.flixcart.com/image/280/280/jsdj8nk0/pasta/p/j/e/70-pazzta-cheese-macaroni-instant-maggi-original-imafdyzzznvpynby.jpeg?q=70
123,TCNFVSSQ6ZHBFZTA, Godrej Proclean Disinfectant Liquid Toilet Cleaner, 142.0, 168.0, 1 L, 396.0, https://rukminim1.flixcart.com/image/280/280/kfbfr0w0/toilet-cleaner/z/t/a/na-1000-toilet-cleaner-godrej-proclean-original-imafvstsspacwbjd.jpeg?q=70
124,SCMFP5W2CPUXSPCM, AADITYA 501 Turmeric Powder, 85.0, 150.0, 500 g, 390.0, https://rukminim1.flixcart.com/image/280/280/k9vofbk0/spice-masala/p/c/m/500-turmeric-powder-pouch-aditya-powder-original-imafrkxj6zmwbmhf.jpeg?q=70
125,FLRF4SSGP28M9AYS, Flipkart Supermart Select Refined Wheat Flour (Maida), 23.0, 40.0, 500 g, 296.0, https://rukminim1.flixcart.com/image/280/280/k7jdg280/flour/a/y/s/500-refined-wheat-flour-maida-maida-flipkart-supermart-select-original-imafpr5yhwgdtsgh.jpeg?q=70
126,HWSETCJ8ZHZ5YHUA, DETTOL Disinfectant Lime Fresh Antiseptic Liquid, 173.0, 193.0, 500 ml, 614.0, https://rukminim1.flixcart.com/image/280/280/k2m6ufk0/antiseptic/a/q/y/1500-multi-use-hygiene-liquid-lime-fresh-500-ml-dettol-original-imafksegufazjek4.jpeg?q=70
127,SHCFGHYYUMKZ4256, GILLETTE Fusion Cartridge, 1827.0, 2150.0, 10 Units, 199.0, https://rukminim1.flixcart.com/image/280/280/ki96c280-0/shaving-cartridge/k/9/q/fusion-cartridge-gillette-original-imafy2vvhvadrfzp.jpeg?q=70
128,NDLEUCFY2DVSUFY2, Ching's Secret Veg Hakka Noodles Vegetarian, 27.0, 30.0, 150 g, 457.0, https://rukminim1.flixcart.com/image/280/280/kjkbv680/noodle/f/y/2/150-veg-hakka-noodles-ching-s-secret-original-imafz3uyrhawseeu.jpeg?q=70
129,PLSFRJK4ZBFS7X2P, Desi Choice Green Moong Dal (Split), 126.0, 200.0, 1 kg, 332.0, https://rukminim1.flixcart.com/image/280/280/kd69z0w0/pulses/x/2/p/1-moong-chilka-moong-dal-desi-choice-original-imafu4vhxkahwy9w.jpeg?q=70
130,SOUFHSFDEHK4HFD6, Knorr Sweet Corn Veg Cup-a-Soup, 10.0, 10.0, 10 g, 320.0, https://rukminim1.flixcart.com/image/280/280/jyhl1u80/soup/f/d/6/10-sweet-corn-vegetable-soup-sweet-corn-knorr-original-imafgq4s3bbmmtwa.jpeg?q=70
131,CNDEGVN6CRA8NYYH, DOVE Intense Repair Conditioner, 161.0, 190.0, 175 ml, 366.0, https://rukminim1.flixcart.com/image/280/280/jrs3mvk0/conditioner/y/y/h/175-intense-repair-conditioner-dove-original-imafdgycz6gwuczx.jpeg?q=70
132,MDMETGN5XTYUENFH, Cadbury Bournvita Pro Health Vitamins, 300.0, 310.0, 750 g, 514.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/milk-drink-mix/3/s/u/pro-health-vitamins-pouch-cadbury-bournvita-original-imagfq3f6qgewyhe.jpeg?q=70
133,EDSFN82YU5GMA2YW, Sreebhog Phool Makhana, 115.0, 150.0, 100 g, 533.0, https://rukminim1.flixcart.com/image/280/280/k6pd7680/edible-seed/2/y/w/100-roasted-pouch-sreebhog-original-imafp3usufjspfdv.jpeg?q=70
134,HOLF77HMBM2FGQVP, Parachute Pure Coconut Hair Oil, 120.0, 128.0, 300 ml, 413.0, https://rukminim1.flixcart.com/image/280/280/kavefm80/hair-oil/q/v/p/300-pure-coconut-parachute-original-imafsczfjuhvwzhk.jpeg?q=70
135,DEOEUAU3VFZHHPWF, Yardley London Gold Deodorant Spray  -  For Men, 159.0, 199.0, 150 ml, 942.0, https://rukminim1.flixcart.com/image/280/280/joen7gw0/deodorant/p/w/f/150-gold-body-spray-yardley-london-men-original-imafavgn9azehjqx.jpeg?q=70
136,NDFF4N9PFGGN3EEY, Apis Royal Zahidi Premium Dates, 207.0, 230.0, 500 g, 197.0, https://rukminim1.flixcart.com/image/280/280/jwaztzk0/nut-dry-fruit/e/e/y/500-royal-zahidi-premium-pouch-apis-original-imafhynzu3gyg8q5.jpeg?q=70
137,CAFFZB9AFZEHGRJZ, Quaker Oats with Flavour Mix, 39.0, 49.0, 200 g Pouch, 848.0, https://rukminim1.flixcart.com/image/280/280/kn3i1zk0/cereal-flake/e/t/u/oats-with-flavour-mix-pouch-quaker-original-imagfuhbtvr39hks.jpeg?q=70
138,RICEUHHMHUQXGKXZ, INDIA GATE Regular Choice Basmati Rice, 315.0, 400.0, 5 kg, 284.0, https://rukminim1.flixcart.com/image/280/280/klscivk0/rice/r/m/p/white-regular-choice-basmati-rice-vacuum-pack-india-gate-original-imagytzcjrdgk3je.jpeg?q=70
139,SMPD9FYF26XNAHZY, SUNSILK Hairfall Solution Shampoo, 204.0, 215.0, 340 ml, 411.0, https://rukminim1.flixcart.com/image/280/280/kjom6q80/shampoo/h/z/y/340-hairfall-solution-shampoo-sunsilk-original-imafz739upfj3w6k.jpeg?q=70
140,CAFFGPZYUTAXYSMR, Kwality Crunchy Muesli Fruit N Nut, 280.0, 560.0, 1 kg Plastic Bottle, 154.0, https://rukminim1.flixcart.com/image/280/280/jz4g3gw0/cereal-flake/s/m/r/1-muesli-fruit-n-nut-plastic-bottle-kwality-original-imafj7dp6fq4yvhe.jpeg?q=70
141,JASET5SFXTSG8VGY, Kissan Mixed Fruit Jam 200 g, 68.0, 68.0, 200 g, 245.0, https://rukminim1.flixcart.com/image/280/280/j4sronk0/jam-spread/v/g/y/200-mixed-fruit-jam-glass-bottle-mixed-fruit-jam-kissan-original-imaeurhghwyr3duc.jpeg?q=70
142,NDLEX3U5KVKG7DGH, Maggi Nutri-licious Atta Masala Instant Noodles Vegetarian, 86.0, 86.0, 290 g, 803.0, https://rukminim1.flixcart.com/image/280/280/klwmufk0/noodle/j/0/v/nutri-licious-atta-masala-instant-noodles-maggi-original-imagyx65tftjmnrb.jpeg?q=70
143,MSCFUMWF3ZVWGRJK, Glow & Lovely Advanced Multivitamin Face Cream, 106.0, 106.0, 50 g, 678.0, https://rukminim1.flixcart.com/image/280/280/kgfg2vk0/moisturizer-cream/r/j/k/50-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwz6xfqgy52za.jpeg?q=70
144,MDMETGN5HYJKSQQJ, Boost Health, Energy & Sports Nutrition Drink, 322.0, 351.0, 750 g, 368.0
145,CKBET6WUGDDY2NHZ, PARLE Monaco Salted Biscuits, 10.0, 10.0, 66.7 g, 946.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/cookie-biscuit/n/h/z/66-7-monaco-salted-biscuits-parle-original-imafxk72zupj4vg2.jpeg?q=70
146,DAJFA6X4PHZBCA54, Maaza Mango, 60.0, 70.0, 1.2 L, 571.0, https://rukminim1.flixcart.com/image/280/280/k4irzbk0/drinks-juice/a/5/4/1-2-mango-plastic-bottle-maaza-original-imafkh8tzsqywcjh.jpeg?q=70
147,SMPEPGKYW9GZWYVT, Clinic Plus Strong & Thick Health Shampoo, 179.0, 189.0, 340 ml, 525.0, https://rukminim1.flixcart.com/image/280/280/jepzrm80/shampoo/y/v/t/340-strong-thick-health-shampoo-clinic-plus-original-imaf3chzdyutrjhs.jpeg?q=70
148,CEPEUZ7FUBQD4WVT, BRITANNIA Fruity Fun Cake, 27.0, 30.0, 120 g, 975.0, https://rukminim1.flixcart.com/image/280/280/k9a8tjk0/cake-pastry/w/v/t/120-na-cake-britannia-original-imafr44tuwf4when.jpeg?q=70
149,CKBETGRHVCNTB63K, UNIBIC Choco Ripple Cookies, 40.0, 40.0, 100 g, 824.0, https://rukminim1.flixcart.com/image/280/280/kc0u7bk0/cookie-biscuit/6/3/k/100-choco-ripple-cookies-unibic-original-imaft8n8zgn6gmtg.jpeg?q=70
150,FLRETEFHUERVXNJ7, Fortune Besan, 59.0, 60.0, 500 g, 470.0, https://rukminim1.flixcart.com/image/280/280/k7usyvk0/flour/n/j/7/500-besan-besan-fortune-original-imafpzwhuxczbhpq.jpeg?q=70
151,MDMEUD8PWUYYRG6Q, Protinex Tasty Chocolate Flavour, 498.0, 560.0, 400 g, 946.0, https://rukminim1.flixcart.com/image/280/280/kgzg8sw0/energy-sport-drink-mix/c/s/w/400-na-protinex-original-imafx3z336h9gehc.jpeg?q=70
152,BCRET7W77DKKQRRJ, Harpic Bathroom Cleaner Liquid Lemon, 95.0, 95.0, 500 ml, 350.0, https://rukminim1.flixcart.com/image/280/280/k8ndrww0/bathroom-floor-cleaner/r/r/j/lemon-500-bathroom-cleaner-harpic-original-imafqm7hksxg9g5t.jpeg?q=70
153,AIREZ9Z5SBWNCDMH, Odonil Multi Fragrance Blocks, 133.0, 147.0, 3x50 g, 986.0, https://rukminim1.flixcart.com/image/280/280/k47cgi80/air-freshener/d/m/h/150-air-freshener-bar-odonil-original-imafn5ttyaf54hbh.jpeg?q=70
154,EDOET83CFQYH9JXK, Saffola Tasty Pro Fitness Conscious Blended Oil Pouch, 193.0, 193.0, 1 L, 767.0, https://rukminim1.flixcart.com/image/280/280/k8ot7rk0/edible-oil/j/x/k/1-tasty-pro-fitness-conscious-pouch-blended-oil-saffola-original-imafqnh8f3ggrpuu.jpeg?q=70
155,MSCFUMVRZA8XEJHD, Glow & Lovely Natural Glow, 138.0, 138.0, 50 g, 438.0, https://rukminim1.flixcart.com/image/280/280/kgiaykw0/fairness/j/h/d/50-natural-face-cream-ayurvedic-care-glow-lovely-original-imafwqg5pkqbfj3q.jpeg?q=70
156,CKBETGRHQK92HYMR, UNIBIC Fruit & Nut Cookies, 22.0, 25.0, 75 g, 330.0, https://rukminim1.flixcart.com/image/280/280/kf2v3ww0/cookie-biscuit/y/m/r/75-fruit-nut-cookies-unibic-original-imafvm24xruznumh.jpeg?q=70
157,CAFFB38EZ799A8XX, Kwality Corn Flakes, 50.0, 50.0, 100 g Box, 490.0, https://rukminim1.flixcart.com/image/280/280/knyxqq80/cereal-flake/o/k/z/corn-flakes-box-kwality-original-imag2gz9ffjnf9pv.jpeg?q=70
158,CKBFUG5UNEQ6ZNVG, Priyagold Italiano Cookies with Smoothness of Butter, 35.0, 35.0, 75 g, 205.0, https://rukminim1.flixcart.com/image/280/280/kkzrpu80/cookie-biscuit/z/l/u/italiano-priyagold-original-imagy7ffhk7h6y5s.jpeg?q=70
159,WSPFUGAZJGQDJX9H, Flipkart Supermart Detergent Powder 4 kg, 288.0, 352.0, 4 kg, 686.0, https://rukminim1.flixcart.com/image/280/280/kiqbma80-0/washing-powder/h/x/g/na-flipkart-supermart-original-imafygqxf2ygeyyh.jpeg?q=70
160,TEAFVHBQ5NMA4EUJ, Tata Gold Care Tea Box, 112.0, 140.0, 250 g Box, 997.0, https://rukminim1.flixcart.com/image/280/280/kkimfm80/tea/c/u/h/gold-care-box-flavored-tea-powder-tata-original-imafzuf2bzfg8mmu.jpeg?q=70
161,DAJET6XCUKPXGTBE, Minute Maid Pulpy Orange, 35.0, 35.0, 400 ml, 989.0, https://rukminim1.flixcart.com/image/280/280/kp2y2kw0/drinks-juice/7/a/7/pulpy-orange-plastic-bottle-minute-maid-original-imag3efh6tevsafq.jpeg?q=70
162,DAJEUHCZFACYBSBP, Tropicana Mixed Fruit Delight, 82.0, 110.0, 1 L, 692.0, https://rukminim1.flixcart.com/image/280/280/jsaocy80/drinks-juice/s/b/p/1-mixed-fruit-delight-tetrapack-tropicana-original-imaf3d9qhbsq4paq.jpeg?q=70
163,MDMEUHK5GHV6RGAX, Pediasure Vanilla Delight Health Drink, 914.0, 975.0, 750 g, 500.0, https://rukminim1.flixcart.com/image/280/280/kdt50nk0/milk-drink-mix/g/a/x/750-vanilla-delight-health-drink-carton-pediasure-original-imafumn5qjjdnr4h.jpeg?q=70
164,NDFEX88DF524HQTY, Flipkart Supermart Select Indian Raisins, 52.0, 80.0, 100 g, 349.0, https://rukminim1.flixcart.com/image/280/280/k7285u80/nut-dry-fruit/q/t/y/100-indian-pouch-flipkart-supermart-select-original-imafpdsybxekz4df.jpeg?q=70
165,CHCF5PFC8MNQNJEH, Cadbury Dairy Milk Chocolate Bars, 100.0, 100.0, 130 g, 280.0, https://rukminim1.flixcart.com/image/280/280/kigbjbk0/chocolate/j/e/h/130-dairy-milk-chocolate-cadbury-original-imafy8m6sxjzxy8r.jpeg?q=70
166,CEPGYY4FECSYBJNU, winkies Cafe Select, 60.0, 60.0, 120 g, 998.0, https://rukminim1.flixcart.com/image/280/280/klzhq4w0/cookie-biscuit/7/b/p/120-caf-select-cookie-n-cake-120g-veg-1-winkies-original-imagyzk5rvdwb5ys.jpeg?q=70
167,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 382.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
168,TPSETEG67N6AJP5X, PEPSODENT Cavity Protection Toothpaste, 115.0, 128.0, 2x150 g, 534.0, https://rukminim1.flixcart.com/image/280/280/kosxzm80/toothpaste/5/n/s/cavity-protection-pepsodent-original-imag36bdfzrhzqbh.jpeg?q=70
169,JGREU7NNNNUBZSZF, Organic Tattva Powder Powder Jaggery, 59.0, 80.0, 500 g, 260.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/jaggery/s/z/f/500-powder-powder-pouch-organic-tattva-original-imafym8srzgnrqec.jpeg?q=70
170,PLSFRJK29QFRNB9D, Desi Choice Roasted Chana, 70.0, 85.0, 500 g, 937.0, https://rukminim1.flixcart.com/image/280/280/kdeum4w0/pulses/b/9/d/500-bhuna-chana-chana-desi-choice-original-imafubhytvdgzvfg.jpeg?q=70
171,SHCFGHYYUMKZ4256, GILLETTE Fusion Cartridge, 1827.0, 2150.0, 10 Units, 106.0, https://rukminim1.flixcart.com/image/280/280/ki96c280-0/shaving-cartridge/k/9/q/fusion-cartridge-gillette-original-imafy2vvhvadrfzp.jpeg?q=70
172,LDTF6Y53EJ4TWGXZ, Surf excel Matic Top Load Liquid Detergent, 340.0, 380.0, 2 L, 695.0, https://rukminim1.flixcart.com/image/280/280/jk8lz0w0/laundry-detergent/g/x/z/2-matic-top-load-liquid-surf-excel-original-imaf7mm5bnzzfbyk.jpeg?q=70
173,RICEUC2Y2FPTSNU9, Daawat Rozana Super Basmati Rice (Medium Grain), 309.0, 390.0, 5 kg, 467.0, https://rukminim1.flixcart.com/image/280/280/kj61gnk0-0/rice/l/v/p/5-rozana-super-white-bag-basmati-rice-daawat-original-imafyscgjrc63rum.jpeg?q=70
174,SPPF6QKUHVVCP5A7, STAYFREE Secure Cottony XL Wings Sanitary Pad, 209.0, 220.0, 40 Units, 200.0, https://rukminim1.flixcart.com/image/280/280/kbfeljk0/sanitary-pad-pantyliner/5/a/7/secure-cottony-xl-wings-xl-40-sanitary-pad-stayfree-original-imafsrwgzdpd4uyp.jpeg?q=70
175,SMPFYG2TYVHGJZB2, HEAD & SHOULDERS Smooth & Silky Shampoo, 533.0, 650.0, 1 L, 828.0, https://rukminim1.flixcart.com/image/280/280/kd1zngw0/shampoo/5/t/h/650-head-shoulders-smooth-and-silky-anti-dandruff-shampoo-650ml-original-imafuffqsbz82fm8.jpeg?q=70
176,CKBFUG5UVWDSMVGC, Priyagold Italiano Cookies with Crunchy Chocochips, 35.0, 35.0, 75 g, 648.0, https://rukminim1.flixcart.com/image/280/280/kkzrpu80/cookie-biscuit/3/1/q/italiano-priyagold-original-imagy7ffzyz6myyf.jpeg?q=70
177,PCPETZTZTHDJEGGT, ACT II Party Pack Butter Delite Popcorn, 108.0, 120.0, 2x120 g, 304.0, https://rukminim1.flixcart.com/image/280/280/ki6bgcw0-0/popcorn/m/5/3/party-pack-microwave-act-ii-original-imafyf3vqk6fxsqn.jpeg?q=70
178,SCMEXBGHNKGC8XTZ, Flipkart Supermart Select Fenugreek (Methi), 34.0, 47.0, 200 g, 585.0, https://rukminim1.flixcart.com/image/280/280/k70spzk0/spice-masala/x/t/z/200-fenugreek-methi-pouch-flipkart-supermart-select-whole-original-imafpck63dgpasdt.jpeg?q=70
179,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 438.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
180,SUGFB3AFFFQU3RTA, Sugarlite 50% Less Calories Sugar, 49.0, 99.0, 500 g Pouch, 302.0, https://rukminim1.flixcart.com/image/280/280/kmwcuq80/sugar/4/m/k/50-less-calories-pouch-white-sugar-sugarlite-crystal-original-imagfzwgus8krhz9.jpeg?q=70
181,SAMFXMH6MGFKCFX2, AASHIRVAAD Instant Mix - Gulab Jamun 500 g, 110.0, 220.0, 500 g, 715.0, https://rukminim1.flixcart.com/image/280/280/kj7gwi80/sweet-mithai/f/x/2/500-instant-mix-gulab-jamun-gulab-jamun-aashirvaad-original-imafytunx3te7tha.jpeg?q=70
182,FLRFFZRTD66QAJHB, AASHIRVAAD Atta with Multigrains, 551.0, 570.0, 10 kg, 239.0, https://rukminim1.flixcart.com/image/280/280/ki96c280/flour/r/j/r/1-atta-with-multigrains-1-multigrain-flour-aashirvaad-original-imafy2vzhha44kgx.jpeg?q=70
183,MSCFUMVRZA8XEJHD, Glow & Lovely Natural Glow, 138.0, 138.0, 50 g, 481.0, https://rukminim1.flixcart.com/image/280/280/kgiaykw0/fairness/j/h/d/50-natural-face-cream-ayurvedic-care-glow-lovely-original-imafwqg5pkqbfj3q.jpeg?q=70
184,HWSEXCWTKJRXCQDU, DETTOL Disinfectant Menthol Cool Antiseptic Liquid, 176.0, 196.0, 500 ml, 285.0, https://rukminim1.flixcart.com/image/280/280/k2m6ufk0/antiseptic/y/z/j/1000-disinfectant-multi-use-hygiene-liquid-menthol-cool-500-ml-original-imafksegsywjxfbt.jpeg?q=70
185,SCMFFUJQF2ADH5ND, AASHIRVAAD Chilli, Turmeric, Coriander Powder Spices Combo, 129.0, 190.0, 3x200 g
186,CEPFDFWXV5WB8TVR, BRITANNIA Treat Creme Roll Vanilla Croissants, 12.0, 15.0, 45 g, 790.0, https://rukminim1.flixcart.com/image/280/280/kjuby4w0/cake-pastry/l/v/9/treat-creme-roll-croissants-britannia-original-imafzbegwpqgy34c.jpeg?q=70
187,LDGFQHXZQMG64FUN, GENTEEL Washomatic Multi-Fragrance Liquid Detergent, 399.0, 399.0, 1 kg, 990.0, https://rukminim1.flixcart.com/image/280/280/kosxzm80/liquid-detergent/b/x/b/washomatic-genteel-original-imag36dfyvchzxgy.jpeg?q=70
188,MDMETGN58HCQXMZT, Cadbury Bournvita Inner Strength Formula, 209.0, 209.0, 500 g, 267.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/milk-drink-mix/j/w/z/inner-strength-formula-pouch-cadbury-bournvita-original-imagfq3fdzfdvpzd.jpeg?q=70
189,SOPFN2EZWWDZHX5D, CINTHOL Lime Soap, 229.0, 270.0, 9x100 g, 981.0, https://rukminim1.flixcart.com/image/280/280/kgl5ua80/soap/x/5/d/9-900-lime-soap-100g-pack-of-9-cinthol-original-imafwsph9afphymh.jpeg?q=70
190,CKBEUC5CV7X3NYYZ, Sunfeast Yumfills Cake, 92.0, 140.0, 253 g, 211.0, https://rukminim1.flixcart.com/image/280/280/jgzfv680/cookie-biscuit/y/y/z/276-sunfeast-yumfills-whoopie-pie-m-sunfeast-original-imaf53nmby9gufhg.jpeg?q=70
191,IRPFN9FYZFFJRMRE, Hit Spray Flying Insect Killer 700ml, 306.0, 340.0, 700 ml, 607.0, https://rukminim1.flixcart.com/image/280/280/k4d27ww0/insect-repellent/m/r/e/700-spray-flying-insect-killer-700ml-1-hit-original-imafna2kjrszegdu.jpeg?q=70
